timestamp,gpu_power_w
1780037821.3553026,53.247
1780037821.3606963,54.014
1780037821.3659098,54.003
1780037821.371516,54.003
1780037821.3769455,54.003
1780037821.3823113,54.003
1780037821.3875458,53.253
1780037821.3932588,53.244
1780037821.3992343,53.246
1780037821.405093,53.247
1780037821.4106715,53.249
1780037821.41615,53.249
1780037821.4219472,53.249
1780037821.427489,53.249
1780037821.432905,53.249
1780037821.4387739,53.249
1780037821.444253,53.249
1780037821.449707,53.249
1780037821.4555929,53.25
1780037821.4615755,53.249
1780037821.4676106,53.249
1780037821.4735312,53.249
1780037821.4790838,53.249
1780037821.4845161,53.249
1780037821.4903488,53.25
1780037821.496339,53.25
1780037821.5023544,53.249
1780037821.5084243,53.249
1780037821.5143282,53.25
1780037821.5198474,53.25
1780037821.525212,53.25
1780037821.5306685,53.25
1780037821.5360806,53.25
1780037821.5419607,53.25
1780037821.5474803,53.25
1780037821.5528953,53.249
1780037821.558814,53.25
1780037821.5647774,53.25
1780037821.570271,53.25
1780037821.5756853,53.25
1780037821.581589,53.25
1780037821.5870295,53.25
1780037821.592455,53.25
1780037821.5983787,53.25
1780037821.6038728,53.25
1780037821.6093109,53.25
1780037821.6151934,53.251
1780037821.6206517,53.25
1780037821.6261477,53.25
1780037821.632017,53.251
1780037821.6374924,53.25
1780037821.6429238,53.25
1780037821.648817,53.25
1780037821.6542768,53.25
1780037821.6596022,53.25
1780037821.6650822,53.25
1780037821.6705248,53.251
1780037821.6764216,53.25
1780037821.6818984,53.25
1780037821.6873236,53.25
1780037821.6926649,53.25
1780037821.6981099,53.25
1780037821.7039764,53.251
1780037821.7094927,53.251
1780037821.7149398,53.25
1780037821.7207289,53.25
1780037821.7262728,53.25
1780037821.731711,53.25
1780037821.7376063,53.251
1780037821.7436218,53.251
1780037821.749592,53.25
1780037821.7556043,53.25
1780037821.7615669,53.251
1780037821.7675283,53.251
1780037821.7730973,53.251
1780037821.7785192,53.251
1780037821.78436,53.251
1780037821.7899067,53.251
1780037821.795352,53.251
1780037821.801214,53.251
1780037821.8071504,53.251
1780037821.8126566,54.016
1780037821.8179348,54.006
1780037821.8233502,54.005
1780037821.8286583,54.005
1780037821.8338928,54.005
1780037821.839586,54.006
1780037821.8450563,53.246
1780037821.8505836,53.247
1780037821.8563554,53.249
1780037821.8618915,53.251
1780037821.8673806,53.251
1780037821.873179,53.251
1780037821.878678,53.251
1780037821.8841558,53.251
1780037821.8899503,53.251
1780037821.8954735,53.25
1780037821.900936,53.251
1780037821.9062393,53.251
1780037821.9116857,53.251
1780037821.917576,53.251
1780037821.923099,53.251
1780037821.9285839,53.251
1780037821.934371,53.251
1780037821.9398415,53.251
1780037821.945176,53.251
1780037821.9506567,53.251
1780037821.9560761,53.251
1780037821.9614983,53.251
1780037821.9669218,53.251
1780037821.972804,53.252
1780037821.9788096,53.251
1780037821.9842856,53.251
1780037821.989702,53.251
1780037821.9955738,53.252
1780037822.0015821,53.251
1780037822.007053,53.251
1780037822.012492,53.251
1780037822.0183804,53.251
1780037822.0243711,53.251
1780037822.0298665,53.252
1780037822.0352979,53.251
1780037822.0411825,53.251
1780037822.0466619,53.251
1780037822.0521219,53.251
1780037822.057973,53.252
1780037822.0639312,53.252
1780037822.0694182,53.252
1780037822.0748718,53.251
1780037822.0808363,53.252
1780037822.086293,53.252
1780037822.0917556,53.252
1780037822.0976052,53.252
1780037822.103114,53.252
1780037822.1085832,53.252
1780037822.1143813,53.252
1780037822.1198885,53.252
1780037822.1252737,53.252
1780037822.131174,53.252
1780037822.1366587,53.252
1780037822.1419778,53.252
1780037822.1474864,53.251
1780037822.1529174,53.252
1780037822.1587956,53.252
1780037822.164254,53.252
1780037822.1697114,53.252
1780037822.1755774,53.252
1780037822.1810846,53.252
1780037822.1865425,53.252
1780037822.19233,53.252
1780037822.1979318,53.252
1780037822.2033322,53.252
1780037822.2086833,53.252
1780037822.2140937,53.252
1780037822.2200437,53.252
1780037822.2254612,53.252
1780037822.2308457,53.252
1780037822.236781,53.252
1780037822.242229,53.252
1780037822.2476397,53.252
1780037822.253549,53.252
1780037822.259088,53.252
1780037822.2644708,54.005
1780037822.2697947,54.008
1780037822.2752962,54.006
1780037822.280596,54.006
1780037822.2858632,54.006
1780037822.2911108,54.006
1780037822.2967935,53.247
1780037822.3028045,53.249
1780037822.3087978,53.248
1780037822.3142643,53.253
1780037822.319718,53.252
1780037822.3255546,53.252
1780037822.3314943,53.252
1780037822.3370504,53.252
1780037822.3425229,53.252
1780037822.3484166,53.252
1780037822.3543818,53.252
1780037822.3603482,53.252
1780037822.3658562,53.252
1780037822.3712857,53.252
1780037822.3772326,53.253
1780037822.3827066,53.252
1780037822.3881578,53.252
1780037822.393977,53.252
1780037822.3995035,53.252
1780037822.4049242,53.252
1780037822.4108362,53.252
1780037822.4162893,53.252
1780037822.421737,53.252
1780037822.427545,53.252
1780037822.4331067,53.253
1780037822.4385185,53.252
1780037822.444374,53.253
1780037822.4498885,53.252
1780037822.455332,53.252
1780037822.461182,53.253
1780037822.4666758,53.253
1780037822.4721086,53.252
1780037822.477986,53.253
1780037822.483506,53.253
1780037822.4889836,53.252
1780037822.494756,53.253
1780037822.5008233,53.253
1780037822.5068202,53.252
1780037822.5127747,53.253
1780037822.5187638,53.252
1780037822.524821,53.252
1780037822.530807,53.253
1780037822.5367246,53.253
1780037822.5422742,53.253
1780037822.547751,53.252
1780037822.5535722,53.253
1780037822.5596163,53.253
1780037822.5650713,53.253
1780037822.5705292,53.252
1780037822.5763655,53.253
1780037822.581892,53.253
1780037822.587323,53.252
1780037822.5932007,53.253
1780037822.5987,53.253
1780037822.604173,53.253
1780037822.6099734,53.253
1780037822.6159837,53.253
1780037822.6214595,53.253
1780037822.626891,53.253
1780037822.6328073,53.253
1780037822.6382926,53.253
1780037822.6437347,53.253
1780037822.649574,53.253
1780037822.6550999,53.253
1780037822.6605198,53.253
1780037822.666339,53.253
1780037822.6718814,53.253
1780037822.6773186,53.253
1780037822.6832204,53.253
1780037822.6887126,53.253
1780037822.694157,53.253
1780037822.7000132,53.253
1780037822.705476,53.253
1780037822.7109237,53.253
1780037822.716764,54.004
1780037822.722162,54.009
1780037822.7277253,54.006
1780037822.7330072,54.007
1780037822.7382817,54.006
1780037822.7435126,54.006
1780037822.7492254,53.248
1780037822.7552335,53.25
1780037822.7612493,53.249
1780037822.767167,53.253
1780037822.7731147,53.252
1780037822.7786977,53.252
1780037822.784117,53.252
1780037822.7900164,53.253
1780037822.7959669,53.252
1780037822.801963,53.252
1780037822.8080363,53.252
1780037822.813998,53.253
1780037822.8200421,53.253
1780037822.8255072,53.253
1780037822.8309948,53.253
1780037822.8368106,53.253
1780037822.842254,53.253
1780037822.847603,53.252
1780037822.8536446,53.252
1780037822.8591087,53.252
1780037822.8645642,53.253
1780037822.8703861,53.253
1780037822.8763764,53.253
1780037822.8823671,53.253
1780037822.887915,53.253
1780037822.893333,53.252
1780037822.8992257,53.253
1780037822.904702,53.252
1780037822.9101393,53.253
1780037822.9159873,53.252
1780037822.921497,53.253
1780037822.9268928,53.253
1780037822.9322867,53.253
1780037822.937704,53.252
1780037822.9435892,53.253
1780037822.949096,53.253
1780037822.9545515,53.253
1780037822.9604156,53.253
1780037822.9659026,53.253
1780037822.971326,53.253
1780037822.9771492,53.253
1780037822.9826527,53.253
1780037822.9880216,53.253
1780037822.9934947,53.253
1780037822.9989529,53.253
1780037823.004779,53.253
1780037823.0103164,53.253
1780037823.015684,53.253
1780037823.0215688,53.253
1780037823.0275648,53.253
1780037823.0336616,53.253
1780037823.0395694,53.253
1780037823.0451121,53.253
1780037823.0505388,53.253
1780037823.0563815,53.253
1780037823.0624156,53.254
1780037823.068426,53.253
1780037823.0744374,53.253
1780037823.080392,53.253
1780037823.0863771,53.253
1780037823.0923605,53.253
1780037823.098363,53.253
1780037823.103866,53.253
1780037823.1092863,53.253
1780037823.1152427,53.253
1780037823.120649,53.253
1780037823.126076,53.253
1780037823.132038,53.253
1780037823.1379817,53.253
1780037823.143965,53.253
1780037823.1495135,53.253
1780037823.1549196,53.254
1780037823.160821,53.253
1780037823.1663043,53.253
1780037823.1715126,54.015
1780037823.176724,54.007
1780037823.182331,54.007
1780037823.1875734,54.008
1780037823.1931255,54.007
1780037823.1984277,54.0
1780037823.2041178,53.25
1780037823.210108,53.25
1780037823.2160041,53.251
1780037823.221509,53.254
1780037823.226909,53.253
1780037823.2322829,53.253
1780037823.237751,53.253
1780037823.2436311,53.253
1780037823.2491186,53.253
1780037823.2545223,53.253
1780037823.2603617,53.253
1780037823.2658925,53.253
1780037823.2713377,53.253
1780037823.277144,53.253
