timestamp,gpu_power_w
1780221505.0038853,53.252
1780221505.0092301,54.018
1780221505.014557,54.009
1780221505.0200052,54.012
1780221505.0253513,54.007
1780221505.030594,54.011
1780221505.0361655,54.01
1780221505.0416203,54.008
1780221505.0469627,54.012
1780221505.0522118,54.007
1780221505.05772,54.008
1780221505.0629733,54.007
1780221505.0685802,54.007
1780221505.0740201,54.007
1780221505.0793867,54.008
1780221505.0848448,54.011
1780221505.090173,54.007
1780221505.0954247,54.008
1780221505.1009421,54.007
1780221505.1061893,54.008
1780221505.111799,54.007
1780221505.1172314,54.009
1780221505.1226,54.009
1780221505.1280167,54.007
1780221505.1333945,54.007
1780221505.1386328,54.007
1780221505.1441963,54.007
1780221505.1496477,54.007
1780221505.1550007,54.011
1780221505.1602576,54.005
1780221505.165861,54.007
1780221505.1712883,54.005
1780221505.1766124,54.007
1780221505.182055,54.007
1780221505.1874166,54.007
1780221505.1928563,54.012
1780221505.1981945,54.005
1780221505.2034407,54.007
1780221505.2089744,54.006
1780221505.2142148,54.007
1780221505.2198203,54.006
1780221505.22508,54.006
1780221505.2306163,54.009
1780221505.235868,54.006
1780221505.2414246,54.006
1780221505.2466848,54.007
1780221505.2521808,54.006
1780221505.2574458,54.006
1780221505.2630243,54.007
1780221505.2682817,54.008
1780221505.273834,54.006
1780221505.279081,54.011
1780221505.2846472,54.005
1780221505.290106,54.006
1780221505.2954178,54.009
1780221505.3006713,53.247
1780221505.306704,53.248
1780221505.3125203,53.248
1780221505.318423,53.253
1780221505.324429,53.251
1780221505.3305516,53.252
1780221505.3363388,53.252
1780221505.3419762,53.252
1780221505.3479984,53.252
1780221505.3535655,53.252
1780221505.3593469,53.252
1780221505.3653045,53.251
1780221505.3711517,53.252
1780221505.376839,53.252
1780221505.3828702,53.252
1780221505.3887327,53.252
1780221505.3943307,53.252
1780221505.4001238,53.252
1780221505.4060724,53.252
1780221505.411991,53.252
1780221505.4176095,53.253
1780221505.4233396,53.252
1780221505.4288123,53.252
1780221505.434983,53.252
1780221505.4408655,53.252
1780221505.4468913,53.252
1780221505.4528651,53.252
1780221505.4588327,53.252
1780221505.4649103,53.252
1780221505.4709916,53.252
1780221505.476816,53.252
1780221505.482803,53.252
1780221505.488831,53.252
1780221505.4949281,53.252
1780221505.5008447,53.252
1780221505.5068526,53.252
1780221505.5129275,53.252
1780221505.518954,53.252
1780221505.524937,53.252
1780221505.5309641,53.252
1780221505.536939,53.252
1780221505.5429788,53.252
1780221505.5488975,53.253
1780221505.5548415,53.252
1780221505.560447,53.252
1780221505.5663562,53.252
1780221505.5719557,53.253
1780221505.5777242,53.252
1780221505.583738,53.253
1780221505.5896027,53.253
1780221505.5952313,53.252
1780221505.6009877,53.253
1780221505.6067483,53.252
1780221505.6125886,53.253
1780221505.6185958,53.252
1780221505.6246014,53.252
1780221505.6305163,53.253
1780221505.6365879,53.253
1780221505.6425238,53.253
1780221505.648563,53.253
1780221505.6545076,53.253
1780221505.6605825,53.253
1780221505.6666977,53.252
1780221505.672426,53.253
1780221505.6781335,53.253
1780221505.6841161,53.253
1780221505.6899476,53.253
1780221505.695509,53.253
1780221505.7013948,53.253
1780221505.7073421,53.253
1780221505.713346,53.253
1780221505.7193751,53.253
1780221505.7254155,53.252
1780221505.731394,53.253
1780221505.737299,53.253
1780221505.7433708,53.253
1780221505.7494292,53.253
1780221505.755378,53.253
1780221505.7613573,53.253
1780221505.7673874,53.252
1780221505.7734554,53.253
1780221505.7793572,53.253
1780221505.785375,53.253
1780221505.791478,53.253
1780221505.797405,53.253
1780221505.803374,53.253
1780221505.809364,53.253
