timestamp,gpu_power_w
1780036236.5072725,24.168
1780036236.5131714,24.157
1780036236.5185363,24.159
1780036236.523931,24.16
1780036236.5291705,24.161
1780036236.5347893,24.157
1780036236.5402417,24.157
1780036236.5455642,24.156
1780036236.55096,24.157
1780036236.5564568,24.157
1780036236.5618463,24.158
1780036236.5672278,24.16
1780036236.5726461,24.161
1780036236.5780368,24.161
1780036236.5834043,24.16
1780036236.5888546,24.159
1780036236.59424,24.159
1780036236.599589,24.16
1780036236.6050477,24.161
1780036236.6103797,24.162
1780036236.6158156,24.163
1780036236.6212323,24.164
1780036236.6266491,24.165
1780036236.6320598,24.166
1780036236.6374106,24.167
1780036236.6427407,24.168
1780036236.6479888,24.168
1780036236.6535976,24.168
1780036236.6590412,24.167
1780036236.6643894,24.166
1780036236.669812,24.166
1780036236.6751792,24.167
1780036236.6806211,24.168
1780036236.6860645,24.169
1780036236.6914399,24.17
1780036236.6967978,24.171
1780036236.70222,24.172
1780036236.707582,24.173
1780036236.7130497,24.174
1780036236.7184436,24.174
1780036236.723848,24.176
1780036236.7291727,24.175
1780036236.7346191,24.173
1780036236.740057,24.173
1780036236.7454443,24.173
1780036236.7507997,24.174
1780036236.7562158,24.172
1780036236.7615583,24.171
1780036236.7669904,24.173
1780036236.772385,24.174
1780036236.7778492,24.175
1780036236.7832034,24.176
1780036236.788596,24.178
1780036236.794063,24.179
1780036236.799446,24.18
1780036236.8047574,24.182
1780036236.810236,24.182
1780036236.8155408,24.184
1780036236.8207932,24.184
1780036236.826431,24.183
1780036236.8318489,24.183
1780036236.837225,24.183
1780036236.842609,24.184
1780036236.848002,24.185
1780036236.853424,24.186
1780036236.8587835,24.187
1780036236.8642502,24.188
1780036236.869594,24.189
1780036236.8750103,24.19
1780036236.880423,24.191
1780036236.8858438,24.19
1780036236.8911989,24.189
1780036236.8966455,24.19
1780036236.9020367,24.191
1780036236.907429,24.192
1780036236.9127955,24.194
1780036236.9182484,24.194
1780036236.9235997,24.195
1780036236.9290147,24.196
1780036236.9344056,24.197
1780036236.9398305,24.198
1780036236.9452236,24.197
1780036236.9506447,24.196
1780036236.9560337,24.196
1780036236.9613907,24.197
1780036236.966784,24.198
1780036236.9722462,24.196
1780036236.9776084,24.194
1780036236.9830513,24.194
1780036236.9883597,24.194
1780036236.9937654,24.194
1780036236.9992218,24.195
1780036237.0046437,24.196
1780036237.010071,24.197
1780036237.0154097,24.199
1780036237.020744,24.2
1780036237.0259943,24.199
1780036237.0316133,24.198
1780036237.0370464,24.199
1780036237.0424135,24.2
1780036237.0478091,24.202
1780036237.0532277,24.203
1780036237.0586479,24.205
