timestamp,gpu_power_w
1780036809.1168575,26.248
1780036809.1225564,26.244
1780036809.1277936,26.252
1780036809.1331491,27.006
1780036809.1383224,27.019
1780036809.1439888,27.028
1780036809.149778,27.039
1780036809.1557362,27.05
1780036809.1613219,27.061
1780036809.1670208,27.071
1780036809.1729474,27.081
1780036809.1782131,27.093
1780036809.1836295,27.101
1780036809.1890619,27.111
1780036809.1946647,27.124
1780036809.2006063,27.132
1780036809.2058349,27.142
1780036809.2112427,27.151
1780036809.2166102,27.162
1780036809.2219245,27.171
1780036809.2270794,27.188
1780036809.232822,27.207
1780036809.2382064,27.212
1780036809.2437453,27.214
1780036809.2489965,27.214
1780036809.254701,27.213
1780036809.2605765,27.212
1780036809.2658112,27.212
1780036809.271161,27.211
1780036809.2767298,27.211
1780036809.2820418,27.211
1780036809.2874699,27.209
1780036809.292829,27.211
1780036809.2982616,27.21
1780036809.30387,27.209
1780036809.3099215,27.208
1780036809.3158588,27.208
1780036809.3218517,27.208
1780036809.3276281,27.208
1780036809.3330247,27.209
1780036809.3383677,27.21
1780036809.3438058,27.209
1780036809.3494859,27.208
1780036809.3555274,27.207
1780036809.361187,27.207
1780036809.366589,27.206
1780036809.3719728,27.207
1780036809.3771703,27.203
1780036809.3828506,27.206
1780036809.3881958,27.205
1780036809.3936346,27.205
1780036809.3989983,27.204
1780036809.4043987,27.203
1780036809.4098217,27.202
1780036809.4152043,27.201
1780036809.4206524,27.202
1780036809.4259813,27.2
1780036809.4311697,27.2
1780036809.4367924,27.199
1780036809.4421713,27.198
1780036809.4475684,27.198
1780036809.4527695,27.197
1780036809.45837,27.196
1780036809.4635713,27.196
1780036809.4692352,27.196
1780036809.4747434,27.194
1780036809.4803662,27.194
1780036809.4862692,27.193
1780036809.4921827,27.192
1780036809.4974177,27.191
1780036809.5027714,27.19
1780036809.508026,27.189
1780036809.5136197,27.189
1780036809.519637,27.185
1780036809.5253549,27.188
1780036809.5308797,27.191
1780036809.53651,27.191
1780036809.5424478,27.19
1780036809.5481403,27.188
1780036809.5535989,27.186
1780036809.559341,27.186
1780036809.5646298,27.185
1780036809.5700448,27.187
1780036809.5754507,27.187
1780036809.5808377,27.186
1780036809.5865347,27.185
1780036809.5923574,27.184
1780036809.5978625,27.182
1780036809.6037822,27.182
1780036809.6090193,27.182
1780036809.61444,27.183
1780036809.6198666,27.185
1780036809.6252425,27.184
1780036809.6312833,27.183
1780036809.6369426,27.181
1780036809.642593,27.178
1780036809.6480772,27.177
1780036809.6535416,27.177
1780036809.6588345,27.175
1780036809.664258,27.178
1780036809.6696393,27.178
1780036809.6750684,27.178
1780036809.680674,27.177
1780036809.6865664,27.176
1780036809.6918223,27.175
1780036809.697234,27.175
1780036809.7026675,27.175
1780036809.708024,27.174
1780036809.7134743,27.176
1780036809.718785,27.176
1780036809.7241838,27.175
1780036809.7296083,27.174
1780036809.7353609,27.173
1780036809.7411785,27.172
1780036809.7465034,27.172
1780036809.75184,27.17
1780036809.7573266,27.172
1780036809.7626758,27.171
1780036809.7680411,27.171
1780036809.7734337,27.17
1780036809.7788076,27.169
1780036809.7842317,27.168
1780036809.7896383,27.167
1780036809.7950678,27.168
1780036809.8003988,27.166
1780036809.805804,27.169
1780036809.8112643,27.169
1780036809.816638,27.168
1780036809.822302,27.167
1780036809.8282187,27.166
1780036809.8334792,27.165
1780036809.8389072,27.165
1780036809.844279,27.165
1780036809.8496459,27.165
1780036809.8550704,27.166
1780036809.8604062,27.166
1780036809.865799,27.165
1780036809.871229,27.164
1780036809.8773577,27.163
1780036809.8833194,27.163
1780036809.8886623,27.163
1780036809.894008,27.162
1780036809.899449,27.166
1780036809.9048326,27.165
1780036809.910242,27.165
1780036809.9155672,27.164
1780036809.9211144,27.162
1780036809.9266417,27.16
1780036809.9325151,27.16
1780036809.9378264,27.16
1780036809.9432619,27.16
1780036809.9486778,27.159
1780036809.9542809,27.158
1780036809.9601731,27.158
1780036809.9654224,27.157
1780036809.9708338,27.156
1780036809.9762793,27.155
1780036809.981608,27.155
1780036809.9870634,27.153
1780036809.992442,27.157
1780036809.997829,27.157
1780036810.0032256,27.156
1780036810.0089467,27.155
1780036810.0152495,27.154
1780036810.0207257,27.152
1780036810.026169,27.152
