timestamp,gpu_power_w
1780038295.0044792,53.252
1780038295.0098577,54.022
1780038295.0151896,54.011
1780038295.0206409,54.012
1780038295.0259938,54.009
1780038295.0316236,54.011
1780038295.0369256,54.011
1780038295.0422852,54.011
1780038295.047594,54.008
1780038295.0530427,54.011
1780038295.058347,54.01
1780038295.063611,54.011
1780038295.0691965,54.008
1780038295.074641,54.009
1780038295.0799372,54.012
1780038295.0852141,54.01
1780038295.090787,54.01
1780038295.0962524,54.01
1780038295.101594,54.009
1780038295.1070712,54.008
1780038295.1123912,54.01
1780038295.117845,54.009
1780038295.1231916,54.009
1780038295.1286693,54.008
1780038295.1339586,54.009
1780038295.1392283,54.011
1780038295.1447885,54.008
1780038295.1500566,54.008
1780038295.1555917,54.01
1780038295.1610396,54.009
1780038295.1663928,54.007
1780038295.1718464,54.008
1780038295.1771963,54.008
1780038295.1826887,54.011
1780038295.1880093,54.007
1780038295.193452,54.009
1780038295.198812,54.01
1780038295.2042549,54.009
1780038295.2095966,54.009
1780038295.215046,54.008
1780038295.2204037,54.009
1780038295.2258513,54.008
1780038295.2312198,54.008
1780038295.2366643,54.008
1780038295.2419894,54.01
1780038295.2474422,54.007
1780038295.2527473,54.008
1780038295.2580369,54.009
1780038295.2635949,54.008
1780038295.269051,54.006
1780038295.274409,54.009
1780038295.2798738,54.008
1780038295.285197,54.007
1780038295.2906477,54.007
1780038295.2959986,54.008
1780038295.3014429,54.01
1780038295.3067892,54.007
1780038295.312248,54.008
1780038295.3177278,54.009
1780038295.3230858,54.008
1780038295.3283925,54.006
1780038295.3338509,54.008
1780038295.3391438,54.008
1780038295.3444016,54.008
1780038295.350106,54.004
1780038295.3563137,53.246
1780038295.3622262,53.249
1780038295.3681576,53.251
1780038295.3742363,53.251
1780038295.3800662,53.251
1780038295.385673,53.251
1780038295.3912492,53.251
1780038295.397027,53.251
1780038295.4029474,53.251
1780038295.4089434,53.251
1780038295.4150124,53.251
1780038295.4208562,53.251
1780038295.4270306,53.251
1780038295.4330018,53.251
1780038295.4389598,53.251
1780038295.4449956,53.251
1780038295.4509616,53.251
1780038295.4569252,53.252
1780038295.4630036,53.251
1780038295.4690175,53.251
1780038295.4748964,53.251
1780038295.480973,53.251
1780038295.486883,53.252
1780038295.4923666,53.251
1780038295.4980154,53.252
1780038295.5037036,53.251
1780038295.5097933,53.251
1780038295.5157545,53.251
1780038295.5217657,53.251
1780038295.5277796,53.251
1780038295.533771,53.251
1780038295.5397906,53.251
1780038295.54562,53.252
1780038295.5512624,53.251
1780038295.5568893,53.252
1780038295.5626478,53.252
1780038295.5684211,53.252
1780038295.5745387,53.252
1780038295.5806031,53.251
1780038295.5865188,53.251
1780038295.5926285,53.252
1780038295.5985322,53.252
1780038295.604629,53.252
1780038295.610523,53.252
1780038295.616441,53.252
1780038295.6225393,53.252
1780038295.62853,53.251
1780038295.6345816,53.252
1780038295.640475,53.252
1780038295.6465259,53.252
1780038295.652556,53.251
1780038295.65863,53.252
1780038295.6644993,53.252
1780038295.6705966,53.252
1780038295.6765857,53.252
1780038295.6825187,53.252
1780038295.6885438,53.252
1780038295.6945825,53.252
1780038295.7006404,53.252
1780038295.7064385,53.252
1780038295.712064,53.252
1780038295.7177255,53.252
1780038295.7233727,53.252
1780038295.729463,53.252
1780038295.7353141,53.252
1780038295.7408845,53.252
1780038295.7465444,53.252
1780038295.7521403,53.252
1780038295.7580612,53.252
1780038295.7642179,53.252
1780038295.7702453,53.252
1780038295.7761145,53.252
1780038295.781661,53.252
1780038295.7873192,53.253
1780038295.793065,53.252
1780038295.799039,53.252
1780038295.8048756,53.252
1780038295.8103657,53.252
1780038295.8159153,53.252
1780038295.8217735,53.252
1780038295.827727,53.252
1780038295.8337739,53.252
1780038295.8397741,53.252
1780038295.8456044,53.253
1780038295.851736,53.252
1780038295.8577638,53.252
1780038295.8638527,53.252
1780038295.86972,53.252
1780038295.8757377,53.253
1780038295.8817172,53.253
1780038295.8872426,53.252
1780038295.8928256,53.253
1780038295.8985677,53.252
1780038295.9045887,53.252
1780038295.9104602,53.253
1780038295.9160485,53.252
1780038295.9215586,53.253
1780038295.927389,53.253
1780038295.9333847,53.252
1780038295.9392524,53.253
1780038295.945406,53.252
1780038295.951347,53.253
1780038295.9574535,53.252
1780038295.9633183,53.253
1780038295.9688802,53.253
1780038295.9745212,53.253
1780038295.9801917,53.253
1780038295.986069,53.253
1780038295.9916773,53.253
1780038295.997399,53.253
1780038296.002887,53.252
1780038296.0089164,53.253
1780038296.0144975,53.252
1780038296.0200875,53.253
1780038296.0258317,53.253
1780038296.0316975,53.253
1780038296.0378468,53.253
1780038296.0436215,53.253
1780038296.0492392,53.252
1780038296.0548418,53.253
1780038296.060565,53.253
1780038296.0666366,53.253
1780038296.0724454,53.253
1780038296.078094,53.253
1780038296.083734,53.253
1780038296.089334,53.253
1780038296.0952873,53.253
1780038296.1013691,53.253
1780038296.1073406,53.253
1780038296.113324,53.252
1780038296.1192667,53.253
1780038296.1254287,53.253
1780038296.1314385,53.253
1780038296.1372666,53.253
1780038296.1432621,53.253
1780038296.1493769,53.253
1780038296.155414,53.253
1780038296.1612706,53.253
1780038296.1672633,53.253
1780038296.1728377,53.253
1780038296.1784353,53.253
1780038296.1840081,53.253
1780038296.1901624,53.253
1780038296.196262,53.253
1780038296.2020504,53.253
1780038296.2081378,53.253
1780038296.2141569,53.253
1780038296.220243,53.253
1780038296.2260585,53.253
1780038296.232165,53.253
1780038296.2381976,53.253
1780038296.2441025,53.253
1780038296.2501087,53.254
1780038296.2561483,53.254
1780038296.2622147,53.253
1780038296.268183,53.253
1780038296.274078,53.253
1780038296.2796628,53.253
1780038296.2852385,53.253
1780038296.291001,53.254
1780038296.296933,53.253
1780038296.3024826,53.253
1780038296.3081596,53.253
1780038296.31366,53.253
1780038296.3197498,53.253
1780038296.3257527,53.253
1780038296.331786,53.253
1780038296.3376832,53.253
1780038296.3432832,53.254
1780038296.3486187,53.254
1780038296.3546708,53.253
1780038296.3604686,53.253
1780038296.366517,53.253
1780038296.3725588,53.254
1780038296.3785357,53.253
1780038296.3845003,53.253
1780038296.3905663,53.253
1780038296.396575,53.253
1780038296.4025583,53.254
1780038296.4085267,53.254
1780038296.414525,53.254
1780038296.4205875,53.253
1780038296.4265127,53.254
1780038296.432105,53.254
1780038296.4377153,53.253
1780038296.4434133,53.253
1780038296.4492753,53.254
1780038296.4549227,53.254
1780038296.4608212,53.253
1780038296.4664395,53.254
1780038296.4720807,53.253
1780038296.4776943,53.253
1780038296.483322,53.254
1780038296.4889295,53.253
1780038296.494929,53.254
1780038296.5010505,53.253
1780038296.5068994,53.254
1780038296.5130146,53.254
1780038296.5189407,53.254
1780038296.5250764,53.254
1780038296.5308495,53.254
1780038296.5364492,53.254
1780038296.542034,53.253
1780038296.5477986,53.254
1780038296.5538592,53.254
1780038296.559726,53.254
1780038296.565852,53.254
1780038296.5716338,53.254
1780038296.5772393,53.253
1780038296.5828521,53.254
1780038296.5885446,53.253
1780038296.5946083,53.254
1780038296.600436,53.254
1780038296.60608,53.254
1780038296.6117556,53.254
1780038296.6174092,53.254
1780038296.6233497,53.254
1780038296.6294127,53.254
1780038296.635394,53.254
1780038296.6413803,53.253
1780038296.647358,53.254
1780038296.6534088,53.254
1780038296.6594248,53.254
1780038296.6653745,53.254
1780038296.6713564,53.254
1780038296.6773646,53.254
1780038296.6834123,53.254
1780038296.6893342,53.254
1780038296.694916,53.254
1780038296.7007773,53.254
1780038296.706283,53.254
1780038296.712143,53.254
1780038296.7177403,53.254
1780038296.7236063,53.254
1780038296.72915,53.254
1780038296.7349055,53.254
1780038296.7404063,53.254
1780038296.7460601,53.254
1780038296.751644,53.254
1780038296.7572942,53.254
1780038296.762969,53.254
1780038296.7684605,53.254
1780038296.7740571,53.253
1780038296.779552,53.254
1780038296.7854395,53.254
1780038296.7914476,53.254
1780038296.7972882,53.254
1780038296.80284,53.254
1780038296.808366,53.254
1780038296.814249,53.254
1780038296.8201156,53.254
1780038296.826264,53.254
1780038296.83205,53.254
1780038296.8376632,53.254
1780038296.843598,53.255
1780038296.849274,53.254
1780038296.8549323,53.254
1780038296.8609428,53.254
1780038296.8669548,53.254
1780038296.872924,53.254
1780038296.8790843,53.254
1780038296.8849866,53.254
1780038296.89101,53.254
1780038296.8968947,53.254
1780038296.902936,53.254
1780038296.9089828,53.254
1780038296.9150739,53.254
1780038296.920928,53.254
1780038296.9269383,53.254
1780038296.9329617,53.254
1780038296.9388933,53.254
1780038296.9449987,53.254
1780038296.9510062,53.254
1780038296.9570208,53.254
1780038296.962857,53.254
1780038296.9684236,53.254
1780038296.9740896,53.254
1780038296.9798498,53.254
1780038296.9857383,53.254
1780038296.9917758,53.254
1780038296.9978082,53.254
1780038297.0037165,53.255
1780038297.0097966,53.254
1780038297.0157857,53.254
1780038297.0218756,53.254
1780038297.0277355,53.254
1780038297.0337667,53.254
1780038297.039738,53.254
1780038297.0458536,53.254
1780038297.051813,53.254
1780038297.0579116,53.254
1780038297.0637214,53.254
1780038297.0692694,53.254
1780038297.0748665,53.254
1780038297.0805953,53.254
1780038297.0864546,53.254
1780038297.092117,53.254
1780038297.0977492,53.254
1780038297.1033359,53.255
1780038297.1092544,53.255
1780038297.1154232,53.255
1780038297.121491,53.254
1780038297.1273274,53.254
1780038297.132914,53.254
1780038297.138591,53.254
1780038297.1443489,53.254
1780038297.1500533,53.255
1780038297.156233,53.254
1780038297.162234,53.254
1780038297.1681561,53.254
1780038297.1741347,53.255
1780038297.1802413,53.254
1780038297.1862018,53.254
1780038297.1921468,53.254
1780038297.1981785,53.254
1780038297.2042146,53.254
1780038297.2102423,53.255
1780038297.2161796,53.255
1780038297.2221956,53.255
1780038297.2282343,53.254
1780038297.2341218,53.254
1780038297.2402487,53.255
1780038297.2462347,53.255
1780038297.252241,53.254
1780038297.258197,53.254
1780038297.2642035,53.255
1780038297.2701714,53.254
1780038297.2760806,53.255
1780038297.2817254,53.254
1780038297.2876759,53.255
1780038297.2932467,53.255
1780038297.2988923,53.254
1780038297.3044922,53.254
1780038297.3101628,53.254
1780038297.315668,53.255
1780038297.321273,53.254
1780038297.3269079,53.254
1780038297.3325324,53.254
1780038297.3380742,53.254
1780038297.3436465,53.255
1780038297.3493357,53.255
1780038297.3553138,53.255
1780038297.3609123,53.254
1780038297.3665104,53.255
1780038297.3722446,53.255
1780038297.3780859,53.255
1780038297.3836987,53.255
1780038297.3893738,53.254
1780038297.394913,53.254
1780038297.4009302,53.255
1780038297.4069092,53.255
1780038297.4129896,53.255
1780038297.4189355,53.255
1780038297.424974,53.255
1780038297.4310331,53.255
1780038297.436919,53.254
1780038297.4429543,53.255
1780038297.4490352,53.255
1780038297.45505,53.255
1780038297.4608839,53.255
1780038297.467078,53.255
1780038297.4730513,53.255
1780038297.4790406,53.255
1780038297.4849868,53.255
1780038297.4910183,53.255
1780038297.496918,53.255
1780038297.5024993,53.254
1780038297.508029,53.254
1780038297.5138218,53.255
1780038297.519687,53.255
1780038297.5252814,53.255
1780038297.530912,53.255
1780038297.536564,53.254
1780038297.5424762,53.255
1780038297.5481267,53.255
1780038297.5538309,53.255
1780038297.559321,53.254
1780038297.5654001,53.255
1780038297.5714254,53.255
1780038297.5775006,53.255
1780038297.5833535,53.255
1780038297.5889032,53.255
1780038297.594552,53.255
1780038297.6001618,53.255
1780038297.6061316,53.255
1780038297.6122808,53.255
1780038297.6182442,53.255
