config,model,quant,backend,status,is_integrated,measurement_mode,latency,power_energy,memory,bandwidth_analysis,sanity,timestamp,hw_log_file
cpu_Q8_0,SmolVLM-256M-Instruct,Q8_0,llamacpp,ok,True,RAPL_only_integrated_gpu,"{'ttft_ms_mean': 32.4483, 'ttft_ms_p50': 30.613, 'ttft_ms_p95': 37.357850000000006, 'tpot_ms_mean': 3.3269867187499997, 'tpot_ms_p50': 3.3267734375, 'tpot_ms_p95': 3.328980078125}","{'avg_total_adjusted_w': 51.84856153297253, 'avg_idle_w': 2.13, 'energy_per_inference_j': 24.761127899999998, 'tokens_per_joule_p50': 5.169392949987549, 'raw_energy_j': 247.611279, 'measurement_mode': 'RAPL_only_integrated_gpu', 'avg_gpu_w': 0.0, 'avg_cpu_w': 53.979386772445004, 'raw_gpu_energy_j': 0.0, 'raw_cpu_energy_j': 247.611279}","{'peak_mem_allocated_gb': 0.48, 'peak_mem_reserved_gb': 0.48, 'cpu_rss_mb': 495.29}",{},"{'warmup_duration_s': 4.6, 'latency': {'total_s': 9.2, 'per_iter_median_s': 0.46, 'per_iter_p95_s': 0.46, 'iter_outliers': []}}",2026-05-29T06:03:13.307170,/home/bokai/capstone/benckmarks/profiling_logs/llamacpp/run_20260529_060243/cpu_Q8_0_power_hw_20260529_060258.csv
cpu_f16,SmolVLM-256M-Instruct,f16,llamacpp,ok,True,RAPL_only_integrated_gpu,"{'ttft_ms_mean': 66.7329, 'ttft_ms_p50': 66.183, 'ttft_ms_p95': 69.22364999999999, 'tpot_ms_mean': 5.4511421875, 'tpot_ms_p50': 5.45277734375, 'tpot_ms_p95': 5.4582953125}","{'avg_total_adjusted_w': 48.58976717326484, 'avg_idle_w': 1.89, 'energy_per_inference_j': 38.605919799999995, 'tokens_per_joule_p50': 3.315553693918206, 'raw_energy_j': 386.059198, 'measurement_mode': 'RAPL_only_integrated_gpu', 'avg_gpu_w': 0.0, 'avg_cpu_w': 50.47920852848615, 'raw_gpu_energy_j': 0.0, 'raw_cpu_energy_j': 386.059198}","{'peak_mem_allocated_gb': 0.63, 'peak_mem_reserved_gb': 0.63, 'cpu_rss_mb': 640.85}",{},"{'warmup_duration_s': 7.7, 'latency': {'total_s': 15.3, 'per_iter_median_s': 0.77, 'per_iter_p95_s': 0.77, 'iter_outliers': []}}",2026-05-29T06:03:55.004750,/home/bokai/capstone/benckmarks/profiling_logs/llamacpp/run_20260529_060243/cpu_f16_power_hw_20260529_060337.csv
